,endTime,artistName,trackName,msPlayed,UniqueID,In Library,album,track_uri
6326,2021-06-19 13:24,Tatiana Manaois,Got You Upset,203877,Tatiana Manaois:Got You Upset,1,Love Diaries of an Introvert,0dO50htoJSIZQRhXfG8O2q
6327,2021-06-19 13:28,Olly Murs,Stick With Me,217615,Olly Murs:Stick With Me,1,Never Been Better,3CBXrj7xtIgXY1rxaAZoqz
6328,2021-06-19 13:28,Olly Murs,Stick With Me,217615,Olly Murs:Stick With Me,1,Never Been Better (Deluxe),1MgHjsoy4onm8Tsx7AMbgX
6329,2021-06-19 13:32,One Direction,Steal My Girl - Acoustic Version,227120,One Direction:Steal My Girl - Acoustic Version,1,Steal My Girl,36cpdosXo6ckJaVusYVPle
6330,2021-06-19 13:35,Olly Murs,Younger,188800,Olly Murs:Younger,1,You Know I Know (Deluxe),2aZ1D0MJtt1WPKuN1diNts
6331,2021-06-19 13:38,Phillip Keveren,"How Far I’ll Go - From ""Moana""",199211,"Phillip Keveren:How Far I’ll Go - From ""Moana""",1,How Far I'll Go,5sN9fjX7FbaCsWPbp48oJZ
6332,2021-06-19 13:42,Chance the Rapper,Hot Shower,225923,Chance the Rapper:Hot Shower,1,The Big Day,00ko9WaS4jOX1kEk3gvHjf
6333,2021-06-19 13:49,Elevation Worship,Worthy,371616,Elevation Worship:Worthy,1,Hallelujah Here Below,7qqtTPQIMXAFubamFBPHG5
6334,2021-06-19 13:50,Travis Scott,BUTTERFLY EFFECT,47517,Travis Scott:BUTTERFLY EFFECT,1,BUTTERFLY EFFECT,1yxgsra98r3qAtxqiGZPiX
6335,2021-06-19 13:50,Travis Scott,BUTTERFLY EFFECT,47517,Travis Scott:BUTTERFLY EFFECT,1,ASTROWORLD,2cYqizR4lgvp4Qu6IQ3qGN
6336,2021-06-19 14:04,Travis Scott,BUTTERFLY EFFECT,143040,Travis Scott:BUTTERFLY EFFECT,1,BUTTERFLY EFFECT,1yxgsra98r3qAtxqiGZPiX
6337,2021-06-19 14:04,Travis Scott,BUTTERFLY EFFECT,143040,Travis Scott:BUTTERFLY EFFECT,1,ASTROWORLD,2cYqizR4lgvp4Qu6IQ3qGN
6338,2021-06-19 14:07,Olly Murs,Love You More,184626,Olly Murs:Love You More,1,24 HRS (Deluxe),6Flx0xGbt7MCfMURzfXci9
6339,2021-06-19 14:11,Zach Winters,Give Thanks,184520,Zach Winters:Give Thanks,1,Love Is a Garden,3VMFkfpb6iiTPVtzrGfo0e
6340,2021-06-19 14:14,Hillsong Worship,Your Word - Live,167071,Hillsong Worship:Your Word - Live,1,Let There Be Light,1xP4cGizhEY0OyQftwtnxX
6341,2021-06-19 14:51,Hillsong Worship,Your Word - Live,253210,Hillsong Worship:Your Word - Live,1,Let There Be Light,1xP4cGizhEY0OyQftwtnxX
6342,2021-06-19 14:51,Olly Murs,Please Don't Let Me Go,20253,Olly Murs:Please Don't Let Me Go,1,You Know I Know (Deluxe),3BF6FkktX2j0gmJjy07o7f
6343,2021-06-19 18:12,Ólafur Arnalds,Saudade (When We Are Born),150000,Ólafur Arnalds:Saudade (When We Are Born),0,,
6344,2021-06-19 18:15,Lydia Barnes,Like A Whisper,237250,Lydia Barnes:Like A Whisper,0,,
6345,2021-06-19 18:19,Mauvais Roger,Le Bonheur,179950,Mauvais Roger:Le Bonheur,0,,
6346,2021-06-19 18:21,Alfred Janders,Apelblom,124000,Alfred Janders:Apelblom,0,,
6347,2021-06-19 18:23,Ali Toygar,Roots,108509,Ali Toygar:Roots,0,,
6348,2021-06-23 06:46,Ali Toygar,Roots,165529,Ali Toygar:Roots,0,,
6349,2021-06-23 06:49,Giacinta Toscano,Colori autunnali,172624,Giacinta Toscano:Colori autunnali,0,,
6350,2021-06-23 06:53,Alvaro Pascoal,Simply Beautiful,196000,Alvaro Pascoal:Simply Beautiful,0,,
6351,2021-06-23 06:55,Javi Lobe,Lost Time,140555,Javi Lobe:Lost Time,0,,
6352,2021-06-23 06:57,Bodi Lukasz,Misérable,120000,Bodi Lukasz:Misérable,0,,
6353,2021-06-23 07:00,Luanna Averie,A bed of tulips,157174,Luanna Averie:A bed of tulips,0,,
6354,2021-06-23 07:03,Florian Palmer,Song For Emma,185400,Florian Palmer:Song For Emma,0,,
6355,2021-06-23 07:06,Karen Elf,Certain,168500,Karen Elf:Certain,0,,
6356,2021-06-23 07:09,Matti Bye,Glänta,174000,Matti Bye:Glänta,0,,
6357,2021-06-23 07:12,Kiara Leonard,Larks,174000,Kiara Leonard:Larks,0,,
6358,2021-06-23 07:15,Rickard Nilsson,Ever Since,184677,Rickard Nilsson:Ever Since,0,,
6359,2021-06-23 07:18,Daigo Hanada,Ichi,180000,Daigo Hanada:Ichi,0,,
6360,2021-06-23 07:21,Mirta da Silva,Tras Salomé,177000,Mirta da Silva:Tras Salomé,0,,
6361,2021-06-23 07:24,Lekk,Wurzeln,152908,Lekk:Wurzeln,0,,
6362,2021-06-23 07:26,Carl Faber,Radiant,119619,Carl Faber:Radiant,0,,
6363,2021-06-23 07:26,Moux,"with me, with you",3834,"Moux:with me, with you",0,,
6364,2021-06-23 07:28,Carl Faber,Radiant,119619,Carl Faber:Radiant,0,,
6365,2021-06-23 07:31,Moux,"with me, with you",196476,"Moux:with me, with you",0,,
6366,2021-06-23 07:35,Lihua Zhao,The Far West,171000,Lihua Zhao:The Far West,0,,
6367,2021-06-23 07:37,Jørg Sorensen,Raindrops,141500,Jørg Sorensen:Raindrops,0,,
6368,2021-06-23 07:40,Hazel Adams,Ocean Heart,172000,Hazel Adams:Ocean Heart,0,,
6369,2021-06-23 07:42,Hideyuki Hashimoto,Page,128000,Hideyuki Hashimoto:Page,0,,
6370,2021-06-23 08:21,Justine Nova,Funiculaire,128615,Justine Nova:Funiculaire,0,,
6371,2021-06-24 07:04,Justine Nova,Funiculaire,38763,Justine Nova:Funiculaire,0,,
6372,2021-06-24 07:08,Justine Nova,Funiculaire,170500,Justine Nova:Funiculaire,0,,
6373,2021-06-24 07:11,Dunham Froebel,Hideaway,159500,Dunham Froebel:Hideaway,0,,
6374,2021-06-24 07:13,Melody of Sound,Morning Song,129975,Melody of Sound:Morning Song,0,,
6375,2021-06-24 07:16,Isabella Morales,When you were near,160250,Isabella Morales:When you were near,0,,
6376,2021-06-24 07:19,Elias Braun,As You Close Your Eyes,126793,Elias Braun:As You Close Your Eyes,0,,
6377,2021-06-24 07:22,Anton Lebedev,Une Danse,183750,Anton Lebedev:Une Danse,0,,
6378,2021-06-24 07:26,Joseph Stanley,Slow Retrieve,243000,Joseph Stanley:Slow Retrieve,0,,
6379,2021-06-24 08:04,Francesco Berta,Yesterday's Waltz,32801,Francesco Berta:Yesterday's Waltz,0,,
6380,2021-06-24 16:20,Francesco Berta,Yesterday's Waltz,149091,Francesco Berta:Yesterday's Waltz,0,,
6381,2021-06-24 16:22,Jonathan Salmon,Tu me donne de la force,136000,Jonathan Salmon:Tu me donne de la force,0,,
6382,2021-06-24 16:24,Austen Pugh,Introduction,135325,Austen Pugh:Introduction,0,,
6383,2021-06-24 16:28,Lupe Sinsonte,Above Light,191613,Lupe Sinsonte:Above Light,0,,
6384,2021-06-24 16:30,Selin Soral,Mystic Lily,135000,Selin Soral:Mystic Lily,0,,
6385,2021-06-24 16:33,Volker Anderson,Yesterdays Answer,159414,Volker Anderson:Yesterdays Answer,0,,
6386,2021-06-24 16:35,Pontus De Bjorn,Fratelli,127500,Pontus De Bjorn:Fratelli,0,,
6387,2021-06-24 16:38,Elliott Jacqués,The Sailor's Tale,132375,Elliott Jacqués:The Sailor's Tale,0,,
6388,2021-06-24 16:40,Eliodoro Russo,In questo momento,160000,Eliodoro Russo:In questo momento,0,,
6389,2021-06-24 16:42,Raoul Panzinger,Restzeit,123373,Raoul Panzinger:Restzeit,0,,
6390,2021-06-24 16:45,Lilly Eaton,When the evening falls,161374,Lilly Eaton:When the evening falls,0,,
6391,2021-06-24 16:48,Jonas Gewald,Growth,163188,Jonas Gewald:Growth,0,,
6392,2021-06-24 16:49,Quinn Richman,Lost in Trees,60712,Quinn Richman:Lost in Trees,0,,
6393,2021-06-29 09:01,Anna Golden,Peace - Acoustic,307292,Anna Golden:Peace - Acoustic,0,,
6394,2021-06-29 09:05,Elle Limebear,Call on Your Name - Piano Version,228385,Elle Limebear:Call on Your Name - Piano Version,0,,
6395,2021-06-29 09:12,Brandon Lake,Just Like Heaven,336572,Brandon Lake:Just Like Heaven,0,,
6396,2021-06-29 09:24,Amanda Lindsey Cook,Help Is on the Way,3434,Amanda Lindsey Cook:Help Is on the Way,1,Help Is on the Way,6XKKR2EK2L6MV6zRQQuVxe
6397,2021-07-21 09:50,Elevation Worship,Old Church Basement (feat. Dante Bowe),1650,Elevation Worship:Old Church Basement (feat. Dante Bowe),0,,
6398,2021-07-21 10:00,Rita Springer,Midnight - Radio Version,303141,Rita Springer:Midnight - Radio Version,0,,
6399,2021-07-21 10:08,Mack Brock,To The End,431933,Mack Brock:To The End,0,,
6400,2021-07-21 10:14,Pat Barrett,Sails,323520,Pat Barrett:Sails,0,,
6401,2021-07-21 10:20,Mark Barlow,Kindness - Live Session,369322,Mark Barlow:Kindness - Live Session,0,,
6402,2021-07-21 10:25,Steffany Gretzinger,Christ The Lord Is with Me (with Amanda Lindsey Cook & Wonder Grace Gretzinger),266826,Steffany Gretzinger:Christ The Lord Is with Me (with Amanda Lindsey Cook & Wonder Grace Gretzinger),0,,
6403,2021-07-21 10:27,Steffany Gretzinger,Forever Amen,137442,Steffany Gretzinger:Forever Amen,0,,
6404,2021-07-21 10:33,Steffany Gretzinger,Forever Amen,269023,Steffany Gretzinger:Forever Amen,0,,
6405,2021-07-21 10:38,Mission House,I Don't Have Much,274286,Mission House:I Don't Have Much,0,,
6406,2021-07-21 13:36,Mission House,I Don't Have Much,40514,Mission House:I Don't Have Much,0,,
6407,2021-07-21 13:44,Bethel Music,Dancing on the Waves,376093,Bethel Music:Dancing on the Waves,1,Peace,2soQW3y7DwZIPH4fS5av1W
6408,2021-07-21 13:45,Bethel Music,Breathe/Rest (Spontaneous) - Live,59082,Bethel Music:Breathe/Rest (Spontaneous) - Live,0,,
6409,2021-07-21 19:00,Bethel Music,Breathe/Rest (Spontaneous) - Live,209065,Bethel Music:Breathe/Rest (Spontaneous) - Live,0,,
6410,2021-07-21 19:06,RNW Music,Goodness,334340,RNW Music:Goodness,0,,
6411,2021-07-21 19:10,Red Rocks Worship,Overflow (Live),258213,Red Rocks Worship:Overflow (Live),0,,
6412,2021-07-21 19:15,The Church Will Sing,Even Louder (Spontaneous) - Live,283639,The Church Will Sing:Even Louder (Spontaneous) - Live,0,,
6413,2021-07-24 21:32,The Church Will Sing,Even Louder (Spontaneous) - Live,144530,The Church Will Sing:Even Louder (Spontaneous) - Live,0,,
6414,2021-07-24 21:52,Tasha Cobbs Leonard,Hallelujah (You Get The Glory) - Live,164480,Tasha Cobbs Leonard:Hallelujah (You Get The Glory) - Live,0,,
6415,2021-07-24 21:59,Kristene Dimarco,"Jesus, Your Love - Live",435973,"Kristene Dimarco:Jesus, Your Love - Live",0,,
6416,2021-07-24 22:06,Leeland,Wait Upon the Lord (Spontaneous) - Live,422626,Leeland:Wait Upon the Lord (Spontaneous) - Live,0,,
6417,2021-07-24 22:12,Red Rocks Worship,Love Changes Everything (Live),358440,Red Rocks Worship:Love Changes Everything (Live),0,,
6418,2021-07-24 22:19,Mack Brock,To The End,431933,Mack Brock:To The End,0,,
6419,2021-07-24 22:25,Kari Jobe,The Cause Of Christ,297320,Kari Jobe:The Cause Of Christ,0,,
6420,2021-07-24 22:30,Mosaic MSC,Miracle,296365,Mosaic MSC:Miracle,0,,
6421,2021-07-24 22:35,Mack Brock,I Am Loved + Do It Again - Live,300117,Mack Brock:I Am Loved + Do It Again - Live,0,,
6422,2021-07-25 23:42,Mack Brock,I Am Loved + Do It Again - Live,173205,Mack Brock:I Am Loved + Do It Again - Live,0,,
6423,2021-07-25 23:51,Hillsong Worship,New Wine - Live,490000,Hillsong Worship:New Wine - Live,1,There Is More,1MX4dx6yNvAH2GjIVsUF4h
6424,2021-07-25 23:51,Kristene Dimarco,Doxology,42373,Kristene Dimarco:Doxology,0,,
6425,2021-07-25 23:57,Pat Barrett,Sails,323520,Pat Barrett:Sails,0,,
6426,2021-07-26 00:05,Kingdom Culture Worship,Abide,475000,Kingdom Culture Worship:Abide,0,,
6427,2021-07-26 00:10,Hillsong UNITED,None But Jesus - Live,329320,Hillsong UNITED:None But Jesus - Live,0,,
6428,2021-07-26 00:15,Jesus Culture,Fearless - Live,280519,Jesus Culture:Fearless - Live,0,,
6429,2021-07-26 00:20,Chris Quilala,Welcome Here,260853,Chris Quilala:Welcome Here,0,,
6430,2021-07-26 00:25,Will Reagan,Nothing Without You,282050,Will Reagan:Nothing Without You,0,,
6431,2021-07-26 00:31,United Pursuit,Rest,306990,United Pursuit:Rest,0,,
6432,2021-07-26 00:35,Grace City,Heaven's Well - Live,253756,Grace City:Heaven's Well - Live,0,,
6433,2021-07-26 00:39,Cody Carnes,The Cross Has The Final Word,254840,Cody Carnes:The Cross Has The Final Word,0,,
6434,2021-07-26 00:45,Jonathan David Helser,Abba (Arms Of A Father),330266,Jonathan David Helser:Abba (Arms Of A Father),0,,
6435,2021-07-26 00:53,Kim Walker-Smith,Spontaneous Song 5 - Live,489173,Kim Walker-Smith:Spontaneous Song 5 - Live,0,,
6436,2021-07-26 00:56,Alisa Turner,Psalm 13,165504,Alisa Turner:Psalm 13,0,,
6437,2021-07-26 01:01,The Belonging Co,You're Not Finished Yet - Live,317205,The Belonging Co:You're Not Finished Yet - Live,0,,
6438,2021-07-26 01:08,Passion,Way Maker - Live From Passion 2020,412227,Passion:Way Maker - Live From Passion 2020,0,,
6439,2021-07-26 01:12,Amanda Lindsey Cook,Water Under the Bridge,218213,Amanda Lindsey Cook:Water Under the Bridge,0,,
6440,2021-07-26 01:18,Bryan & Katie Torwalt,Prophesy Your Promise,341830,Bryan & Katie Torwalt:Prophesy Your Promise,0,,
6441,2021-07-26 01:24,Pat Barrett,You're Making Something Beautiful - Spontaneous/Live,383560,Pat Barrett:You're Making Something Beautiful - Spontaneous/Live,0,,
6442,2021-07-26 01:30,Red Rocks Worship,Come Alive - Live,359706,Red Rocks Worship:Come Alive - Live,0,,
6443,2021-07-26 01:38,Jesus Culture,Prophesy Your Promise - Live,463921,Jesus Culture:Prophesy Your Promise - Live,0,,
6444,2021-07-26 04:20,Jesus Culture,Prophesy Your Promise - Live,108666,Jesus Culture:Prophesy Your Promise - Live,0,,
6445,2021-07-26 04:26,Hillsong Worship,King Of Kings - Live,291565,Hillsong Worship:King Of Kings - Live,0,,
6446,2021-07-26 04:30,Bryan & Katie Torwalt,Nothing Is Holding Me Back,264120,Bryan & Katie Torwalt:Nothing Is Holding Me Back,0,,
6447,2021-07-26 04:35,Chris McClarney,Running After You (Deep Calls) - Live,289960,Chris McClarney:Running After You (Deep Calls) - Live,0,,
6448,2021-07-26 04:39,Bryan & Katie Torwalt,Be With Me,226107,Bryan & Katie Torwalt:Be With Me,0,,
6449,2021-07-26 04:46,Bethel Music,Living Hope,406346,Bethel Music:Living Hope,0,,
6450,2021-07-26 04:55,UPPERROOM,Defender (Live),532653,UPPERROOM:Defender (Live),0,,
6451,2021-07-26 05:01,Vineyard Worship,You Meet Me Here,324989,Vineyard Worship:You Meet Me Here,0,,
6452,2021-07-26 05:08,Eleni Baker,Yeshua (Spontaneous) - Live,417230,Eleni Baker:Yeshua (Spontaneous) - Live,0,,
6453,2021-07-26 05:11,Hillsong UNITED,Clean - Live,148520,Hillsong UNITED:Clean - Live,0,,
6454,2021-07-26 05:14,Bethel Music,For the One - Live,227053,Bethel Music:For the One - Live,0,,
6455,2021-07-26 05:19,Taylor Tripodi,Stand in Awe,310160,Taylor Tripodi:Stand in Awe,0,,
6456,2021-07-26 05:28,Housefires,Coming Home - Live,532920,Housefires:Coming Home - Live,0,,
6457,2021-07-26 05:38,Red Rocks Worship,Breakthrough - Live,567093,Red Rocks Worship:Breakthrough - Live,0,,
6458,2021-07-26 05:45,Hillsong Worship,Pursue / All I Need Is You - Medley/Live,464000,Hillsong Worship:Pursue / All I Need Is You - Medley/Live,0,,
6459,2021-07-26 05:53,Kristene Dimarco,Lily's Song (Praise The Lord) - Live,423053,Kristene Dimarco:Lily's Song (Praise The Lord) - Live,0,,
6460,2021-07-26 05:57,Kristene Dimarco,I Will Follow You - Live,267040,Kristene Dimarco:I Will Follow You - Live,0,,
6461,2021-07-26 06:04,Kim Walker-Smith,Spirit Break Out - Live,382573,Kim Walker-Smith:Spirit Break Out - Live,0,,
6462,2021-07-26 06:12,The Belonging Co,Nothing Else - Live,510795,The Belonging Co:Nothing Else - Live,0,,
6463,2021-07-26 06:17,Bryan & Katie Torwalt,You Never Let Go,277733,Bryan & Katie Torwalt:You Never Let Go,0,,
6464,2021-07-26 06:27,Kim Walker-Smith,Come Through - Live,610594,Kim Walker-Smith:Come Through - Live,0,,
6465,2021-07-26 06:33,Mark Barlow,Kindness - Live Session,369322,Mark Barlow:Kindness - Live Session,0,,
6466,2021-07-26 06:36,Amanda Lindsey Cook,Flagship - Instrumental,135026,Amanda Lindsey Cook:Flagship - Instrumental,0,,
6467,2021-07-26 06:42,Josh Baldwin,Peace,340426,Josh Baldwin:Peace,0,,
6468,2021-07-26 06:46,Amanda Lindsey Cook,Water Under the Bridge,218213,Amanda Lindsey Cook:Water Under the Bridge,0,,
6469,2021-07-26 06:51,Bryan & Katie Torwalt,Praise Will Be My Song,267536,Bryan & Katie Torwalt:Praise Will Be My Song,0,,
6470,2021-07-26 06:59,Bryan & Katie Torwalt,Praise Will Be My Song,337247,Bryan & Katie Torwalt:Praise Will Be My Song,0,,
6471,2021-07-26 07:04,Mack Brock,Greater Things,280179,Mack Brock:Greater Things,0,,
6472,2021-07-26 07:08,Hillsong Worship,Upper Room,240946,Hillsong Worship:Upper Room,1,Awake,5Trqe9O0VQEBe4aANs2qqS
6473,2021-07-26 07:17,Hillsong Worship,Be Still - Live,487666,Hillsong Worship:Be Still - Live,1,There Is More,6OIzniRIlDqO4DQ6Way8P3
6474,2021-07-26 07:23,Eleni Baker,Yeshua (Spontaneous) - Live,417230,Eleni Baker:Yeshua (Spontaneous) - Live,0,,
6475,2021-07-26 07:28,Chris Quilala,Welcome Here,260853,Chris Quilala:Welcome Here,0,,
6476,2021-07-26 07:29,Kim Walker-Smith,Spontaneous Song 5 - Live,38182,Kim Walker-Smith:Spontaneous Song 5 - Live,0,,
6477,2021-07-26 07:45,Elevation Worship,GOD SAID LIVE! (Live),152643,Elevation Worship:GOD SAID LIVE! (Live),0,,
6478,2021-07-26 08:12,Elevation Worship,GOD SAID LIVE! (Live),13714,Elevation Worship:GOD SAID LIVE! (Live),0,,
6479,2021-07-26 14:48,Elevation Worship,GOD SAID LIVE! (Live),52437,Elevation Worship:GOD SAID LIVE! (Live),0,,
6480,2021-07-26 14:54,Josh Baldwin,Peace,340426,Josh Baldwin:Peace,0,,
6481,2021-07-26 14:59,Bryan & Katie Torwalt,Mountain,280760,Bryan & Katie Torwalt:Mountain,0,,
6482,2021-07-26 15:04,Phil Wickham,Tethered,282546,Phil Wickham:Tethered,0,,
6483,2021-07-26 15:12,Jesus Culture,Holy Spirit - Live,489453,Jesus Culture:Holy Spirit - Live,0,,
6484,2021-07-26 15:16,Steffany Gretzinger,No Fear in Love,194660,Steffany Gretzinger:No Fear in Love,0,,
6485,2021-07-26 15:19,Steffany Gretzinger,Sing My Way Back,227093,Steffany Gretzinger:Sing My Way Back,0,,
6486,2021-07-26 15:25,Kim Walker-Smith,Fresh Outpouring,325400,Kim Walker-Smith:Fresh Outpouring,0,,
6487,2021-07-26 15:31,Bryan & Katie Torwalt,God With Us,361133,Bryan & Katie Torwalt:God With Us,0,,
6488,2021-07-26 15:36,Hillsong Worship,Love On The Line - Live,296680,Hillsong Worship:Love On The Line - Live,0,,
6489,2021-07-26 15:48,Steffany Gretzinger,Christ The Lord Is with Me (with Amanda Lindsey Cook & Wonder Grace Gretzinger),61579,Steffany Gretzinger:Christ The Lord Is with Me (with Amanda Lindsey Cook & Wonder Grace Gretzinger),0,,
6490,2021-07-26 22:29,Steffany Gretzinger,Christ The Lord Is with Me (with Amanda Lindsey Cook & Wonder Grace Gretzinger),206286,Steffany Gretzinger:Christ The Lord Is with Me (with Amanda Lindsey Cook & Wonder Grace Gretzinger),0,,
6491,2021-07-26 22:34,Steffany Gretzinger,Forever Amen,270853,Steffany Gretzinger:Forever Amen,0,,
6492,2021-07-26 22:39,Mission House,I Don't Have Much,314800,Mission House:I Don't Have Much,0,,
6493,2021-07-26 22:45,Bethel Music,Dancing on the Waves,376093,Bethel Music:Dancing on the Waves,1,Peace,2soQW3y7DwZIPH4fS5av1W
6494,2021-07-26 23:01,Maverick City Music,Lean Back (feat. Amanda Lindsey Cook & Chandler Moore),945731,Maverick City Music:Lean Back (feat. Amanda Lindsey Cook & Chandler Moore),0,,
6495,2021-07-26 23:07,RNW Music,Goodness,334340,RNW Music:Goodness,0,,
6496,2021-07-26 23:12,Red Rocks Worship,Overflow (Live),258213,Red Rocks Worship:Overflow (Live),0,,
6497,2021-07-26 23:19,The Church Will Sing,Even Louder (Spontaneous) - Live,428169,The Church Will Sing:Even Louder (Spontaneous) - Live,0,,
6498,2021-07-26 23:25,Brian Johnson,Greater Than All Other Names,337773,Brian Johnson:Greater Than All Other Names,0,,
6499,2021-07-26 23:27,Tasha Cobbs Leonard,Hallelujah (You Get The Glory) - Live,164480,Tasha Cobbs Leonard:Hallelujah (You Get The Glory) - Live,0,,
6500,2021-07-26 23:32,Kari Jobe,Heal Our Land,300933,Kari Jobe:Heal Our Land,0,,
6501,2021-07-26 23:39,Leeland,Wait Upon the Lord (Spontaneous) - Live,422626,Leeland:Wait Upon the Lord (Spontaneous) - Live,0,,
6502,2021-07-26 23:49,UPPERROOM,You and You Alone,599141,UPPERROOM:You and You Alone,0,,
6503,2021-07-26 23:55,Red Rocks Worship,Love Changes Everything (Live),358440,Red Rocks Worship:Love Changes Everything (Live),0,,
6504,2021-07-27 00:02,Amanda Lindsey Cook,Shepherd - Studio,349480,Amanda Lindsey Cook:Shepherd - Studio,0,,
6505,2021-07-27 00:07,Mosaic MSC,Miracle,296365,Mosaic MSC:Miracle,0,,
6506,2021-07-27 00:15,Mack Brock,I Am Loved + Do It Again - Live,473346,Mack Brock:I Am Loved + Do It Again - Live,0,,
6507,2021-07-27 00:24,Hillsong Worship,New Wine - Live,490000,Hillsong Worship:New Wine - Live,1,There Is More,1MX4dx6yNvAH2GjIVsUF4h
6508,2021-07-27 00:36,Bryan & Katie Torwalt,Praise Will Be My Song,81482,Bryan & Katie Torwalt:Praise Will Be My Song,0,,
6509,2021-07-27 04:14,Amanda Lindsey Cook,Help Is on the Way,216408,Amanda Lindsey Cook:Help Is on the Way,1,Help Is on the Way,6XKKR2EK2L6MV6zRQQuVxe
6510,2021-07-27 04:20,United Pursuit,Providence,378379,United Pursuit:Providence,1,Providence,7G8ZEE8HmuPPfy5JE5PE8b
6511,2021-07-27 04:23,Montell Fish,Talk 2 Me,139805,Montell Fish:Talk 2 Me,0,,
6512,2021-07-27 04:27,Andrew Ripp,Roses,242432,Andrew Ripp:Roses,0,,
6513,2021-07-27 04:31,Will Morrison,Way Maker - Acoustic,253378,Will Morrison:Way Maker - Acoustic,0,,
6514,2021-07-27 04:37,Brandon Lake,Just Like Heaven,336572,Brandon Lake:Just Like Heaven,0,,
6515,2021-07-27 04:42,Steffany Gretzinger,No One Ever Cared for Me Like Jesus,293440,Steffany Gretzinger:No One Ever Cared for Me Like Jesus,1,Forever Amen,2oIFaafMda5ATaMr2b9pK8
6516,2021-07-27 04:46,Cherry Wee,Be Thou My Vision,216000,Cherry Wee:Be Thou My Vision,0,,
6517,2021-07-27 04:49,Pat Barrett,Lightning,214554,Pat Barrett:Lightning,0,,
6518,2021-07-27 04:54,Jillian Edwards,Heaven's Eyes,273426,Jillian Edwards:Heaven's Eyes,1,Meadow,3bGBTzYspKqtKodgKJvJcl
6519,2021-07-27 04:59,UPPERROOM,Mentha,298585,UPPERROOM:Mentha,0,,
6520,2021-07-27 05:02,John Mark Pantana,Sunrise,170119,John Mark Pantana:Sunrise,0,,
6521,2021-07-27 05:07,Keith & Kristyn Getty,Consider The Stars,297780,Keith & Kristyn Getty:Consider The Stars,0,,
6522,2021-07-27 05:11,Lydia Laird,Meet Me There,194102,Lydia Laird:Meet Me There,0,,
6523,2021-07-27 05:16,Young Oceans,Light of Your Love,288040,Young Oceans:Light of Your Love,0,,
6524,2021-07-27 05:19,Amanda Lindsey Cook,Help Is on the Way,220454,Amanda Lindsey Cook:Help Is on the Way,1,Help Is on the Way,6XKKR2EK2L6MV6zRQQuVxe
6525,2021-07-27 05:25,Union Creative,Raise a Hallelujah,343245,Union Creative:Raise a Hallelujah,0,,
6526,2021-07-27 05:30,Anna Golden,Peace - Acoustic,307292,Anna Golden:Peace - Acoustic,0,,
6527,2021-07-27 05:34,Elle Limebear,Call on Your Name - Piano Version,228385,Elle Limebear:Call on Your Name - Piano Version,0,,
6528,2021-07-27 05:38,Will Morrison,Goodness of God - Acoustic,243809,Will Morrison:Goodness of God - Acoustic,0,,
6529,2021-07-27 05:42,Hannah Kerr,Same God - Acoustic,224333,Hannah Kerr:Same God - Acoustic,0,,
6530,2021-07-27 05:46,JJ Heller,The Sun Will Rise,210480,JJ Heller:The Sun Will Rise,0,,
6531,2021-07-27 05:50,Sam Wilson,Be Still and Know,283346,Sam Wilson:Be Still and Know,0,,
6532,2021-07-27 05:55,Juniper Vale,Something True,262000,Juniper Vale:Something True,0,,
6533,2021-07-27 05:57,John Tibbs,"Holy, Holy, Holy",146400,"John Tibbs:Holy, Holy, Holy",0,,
6534,2021-07-27 06:00,Hannah Kerr,Same God,210000,Hannah Kerr:Same God,0,,
6535,2021-07-27 18:04,Wande Coal,Kpono,29012,Wande Coal:Kpono,0,,
6536,2021-07-27 18:05,Olly Murs,Beautiful to Me,2067,Olly Murs:Beautiful to Me,1,Never Been Better (Deluxe),2zgKGI2brKpv2970Ykmp4M
6537,2021-07-27 18:05,Olly Murs,Beautiful to Me,2067,Olly Murs:Beautiful to Me,1,Never Been Better,1JL9e3nm7j7OoocTxOdm2B
6538,2021-07-27 18:09,Alessia Cara,Stone,228000,Alessia Cara:Stone,1,Know-It-All,0b3qOB5v3kqL1obw0hrfFo
6539,2021-07-27 18:12,Olly Murs,Please Don't Let Me Go,204320,Olly Murs:Please Don't Let Me Go,1,You Know I Know (Deluxe),3BF6FkktX2j0gmJjy07o7f
6540,2021-07-27 18:17,Hillsong Worship,Valentine - Live,319493,Hillsong Worship:Valentine - Live,1,There Is More,5AabNgdrUPZJlXYe6VESBH
6541,2021-07-27 18:20,Lil Nas X,Old Town Road - Remix,157066,Lil Nas X:Old Town Road - Remix,1,7 EP,2YpeDb67231RjR0MgVLzsG
6542,2021-07-27 18:24,Elderbrook,Numb,230040,Elderbrook:Numb,1,Numb,7rBpjxstrSsuOLqnuOC028
6543,2021-07-27 18:27,Tatiana Manaois,Home,199845,Tatiana Manaois:Home,1,Home,5KXdRMFPfFfuOgPt4xRbWA
6544,2021-07-27 18:31,Aha Gazelle,Supreme,235676,Aha Gazelle:Supreme,1,Trilliam,27QkAEvVqcIW12r3tCpWzB
6545,2021-07-27 18:34,Drake,Jumpman,205879,Drake:Jumpman,1,What A Time To Be Alive,27GmP9AWRs744SzKcpJsTZ
6546,2021-07-27 18:38,Olly Murs,Unpredictable,200080,Olly Murs:Unpredictable,1,24 HRS (Deluxe),1Xf5Kh1BUTMXBGu7uet53p
